ip_a,ip_b,mac_a,mac_b,port_a,port_b,prot,tran_prot,ts_start,ts_end,f4b_a,f4b_b,sfp_a,sfp_b,packets_a,bytes_a,packets_b,bytes_b,min_load_a,mean_load_a,max_load_a,stdv_load_a,min_load_b,mean_load_b,max_load_b,stdv_load_b,min_iat_a,mean_iat_a,max_iat_a,stdv_iat_a,min_iat_b,mean_iat_b,max_iat_b,stdv_iat_b
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,64518,DNS,17,1570889831,1570889831,e2ad8180,e2ad0100,161,32,1,161,1,32,161,161,161,0,32,32,32,0,36051,36051,36051,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,56633,DNS,17,1570889831,1570889831,9abe8180,9abe0100,182,31,1,182,1,31,182,182,182,0,31,31,31,0,105911,105911,105911,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50621,DNS,17,1570889831,1570889831,7f358180,7f350100,222,48,1,222,1,48,222,222,222,0,48,48,48,0,68291,68291,68291,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,60287,DNS,17,1570889831,1570889831,d10d8180,d10d0100,180,39,1,180,1,39,180,180,180,0,39,39,39,0,76647,76647,76647,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,55957,DNS,17,1570889831,1570889831,adf98183,adf90100,106,37,1,106,1,37,106,106,106,0,37,37,37,0,35341,35341,35341,0,0,0,0,0
518e488fc002,f3f2f9b2224f,,,0,0,Unsupported,58,1570889831,1570889833,0,0,0,0,2,136,0,0,68,68,68,0,0,0,0,0,0,1040432,2080865,1040432,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50812,DNS,17,1570889833,1570889833,6aa88180,6aa80100,47,31,1,47,1,31,47,47,47,0,31,31,31,0,58825,58825,58825,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59283,DNS,17,1570889833,1570889833,cf7f8180,cf7f0100,102,42,1,102,1,42,102,102,102,0,42,42,42,0,59876,59876,59876,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49527,DNS,17,1570889833,1570889833,96848180,96840100,93,37,1,93,1,37,93,93,93,0,37,37,37,0,62583,62583,62583,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,55592,DNS,17,1570889833,1570889833,9fac8180,9fac0100,50,34,1,50,1,34,50,50,50,0,34,34,34,0,63729,63729,63729,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59808,DNS,17,1570889833,1570889833,20348180,20340100,192,45,1,192,1,45,192,192,192,0,45,45,45,0,67892,67892,67892,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,62978,DNS,17,1570889833,1570889833,503d8180,503d0100,103,37,1,103,1,37,103,103,103,0,37,37,37,0,67389,67389,67389,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50740,DNS,17,1570889833,1570889833,7e0f8180,7e0f0100,47,31,1,47,1,31,47,47,47,0,31,31,31,0,56303,56303,56303,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,58896,DNS,17,1570889833,1570889833,bee28180,bee20100,94,38,1,94,1,38,94,94,94,0,38,38,38,0,65975,65975,65975,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49340,DNS,17,1570889833,1570889833,52bc8180,52bc0100,162,30,1,162,1,30,162,162,162,0,30,30,30,0,106801,106801,106801,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,57640,DNS,17,1570889833,1570889833,6c178180,6c170100,120,40,1,120,1,40,120,120,120,0,40,40,40,0,92109,92109,92109,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,53078,DNS,17,1570889833,1570889833,3ec98183,3ec90100,104,39,1,104,1,39,104,104,104,0,39,39,39,0,36284,36284,36284,0,0,0,0,0
89d5bf5b39f9,30d4de99795b,ebd1a7fa8544,e323b826aa71,67,68,DHCP,17,1570889834,1570889834,0,1010600,0,300,0,0,1,300,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0
9d304cf79a2c,84f1c8066729,e323b826aa71,13d35af5c06b,68,67,DHCP,17,1570889834,1570889834,2010600,0,300,0,1,300,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59981,DNS,17,1570889834,1570889834,40bc8180,40bc0100,77,37,1,77,1,37,77,77,77,0,37,37,37,0,55741,55741,55741,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54620,DNS,17,1570889836,1570889836,39cb8180,39cb0100,180,39,1,180,1,39,180,180,180,0,39,39,39,0,65029,65029,65029,0,0,0,0,0
fe37c38290da,f3f2f9b2224f,,,0,0,Unsupported,58,1570889834,1570889839,0,0,0,0,2,16,0,0,8,8,8,0,0,0,0,0,0,2210706,4421411,2210706,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,61218,DNS,17,1570889847,1570889847,1cbd8180,1cbd0100,135,40,1,135,1,40,135,135,135,0,40,40,40,0,73799,73799,73799,0,0,0,0,0
8d158b5fade3,9d304cf79a2c,594cbdb38e7d,e323b826aa71,5353,5353,mDNS,17,1570889830,1570889870,0,0,112,0,14,3093,0,0,112,221,482,107,0,0,0,0,0,2859434,27055801,6884674,0,0,0,0
b1b6da448e9d,f3f2f9b2224f,,,5353,5353,mDNS,17,1570889830,1570889870,0,0,112,0,15,3298,0,0,112,220,482,104,0,0,0,0,0,2668708,27057012,6688863,0,0,0,0
1bd13ce30885,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,64402,HTTPS,6,1570889930,1570889994,16030300,16030102,1398,517,16,9235,11,983,0,577,1398,655,0,89,517,172,118,3957505,59233063,14282695,0,61596,230736,78085
523cef64d0d3,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,64398,HTTPS,6,1570889925,1570889932,16030300,16030102,1398,517,26,8389,27,10002,0,323,1398,558,0,370,1398,510,90,72051,646061,131038,0,172797,1623113,381391
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,53268,DNS,17,1570889908,1570889908,b86c8180,b86c0100,56,40,1,56,1,40,56,56,56,0,40,40,40,0,68253,68253,68253,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,63422,DNS,17,1570889908,1570889908,be708180,be700100,60,44,1,60,1,44,60,60,60,0,44,44,44,0,68669,68669,68669,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59646,DNS,17,1570889908,1570889908,ec018180,ec010100,178,50,1,178,1,50,178,178,178,0,50,50,50,0,73369,73369,73369,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,56220,DNS,17,1570889831,1570889913,7fea8183,7fea0100,100,36,2,200,2,72,100,100,100,0,36,36,36,0,58232,61786,65339,3554,0,40973400,81946800,40973400
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54002,DNS,17,1570889925,1570889925,5e0b8180,5e0b0100,202,36,1,202,1,36,202,202,202,0,36,36,36,0,255982,255982,255982,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570890540,1570890540,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
e45614e25db6,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,58324,No_Payload,6,1570890665,1570890665,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,219896,219896,219896,0,0,71136,142273,71136
52fb53a49537,9d304cf79a2c,13d35af5c06b,e323b826aa71,5223,59124,No_Payload,6,1570890665,1570890665,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,69068,69068,69068,0,0,56955,113910,56955
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58325,HTTP,6,1570890669,1570890671,48545450,504f5354,236,563,16,16823,14,653,0,1051,1448,605,0,47,563,145,27,131318,2099182,508100,0,1172,7776,2027
145816ef0b0c,9d304cf79a2c,13d35af5c06b,e323b826aa71,5223,59123,ApplePush,6,1570890665,1570890672,16030300,16030300,1398,222,24,3690,28,15222,0,154,1398,396,0,544,1398,577,72,30341,97557,35466,0,235128,4924819,919387
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58326,HTTP,6,1570890669,1570890672,48545450,504f5354,236,563,16,16823,14,653,0,1051,1448,605,0,47,563,145,30,231320,3670078,887912,0,5937,41808,12631
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58330,HTTP,6,1570890672,1570890674,48545450,47455420,222,416,11,9732,10,416,0,885,1448,629,0,42,416,125,59,6366,46082,14103,0,181445,1798949,539173
fd31810146c8,9d304cf79a2c,13d35af5c06b,e323b826aa71,5228,58328,Unknown_TCP,6,1570890670,1570890674,12ced5d1,0,24,0,2,24,8,3527,0,12,24,12,0,441,1142,522,254,35414,70575,35160,0,448301,1439620,497203
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58327,HTTP,6,1570890669,1570890674,48545450,504f5354,236,563,14,13268,6,653,0,948,1448,674,0,109,563,206,36,128044,1680979,431164,0,675456,4021902,1496598
a74ae6e07e26,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,58332,HTTPS,6,1570890678,1570890681,1603030c,16030102,1330,517,11,3504,13,1658,0,319,1330,510,0,128,517,194,75,110122,245621,109635,0,167921,1681285,439759
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58333,HTTP,6,1570890689,1570890689,48545450,504f5354,236,551,6,1768,8,603,0,295,766,344,0,75,551,181,180,23306,114418,41676,0,4080,18097,5635
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58334,HTTP,6,1570890689,1570890691,48545450,47455420,222,455,261,361595,184,455,0,1385,1448,252,0,2,455,33,23,1991,154456,11527,0,5160,128159,15033
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58335,HTTP,6,1570890691,1570890692,48545450,504f5354,236,562,8,4644,9,635,0,580,1448,676,0,71,562,175,83,48002,309567,101726,0,14596,49571,20367
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58336,HTTP,6,1570890694,1570890696,48545450,504f5354,236,563,17,17482,14,653,0,1028,1448,595,0,47,563,145,23,124652,2064619,485066,0,1687,8440,2478
0e2388c975cc,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,58323,HTTPS,6,1570890664,1570890698,1603030c,16030102,1330,517,13,4939,14,1304,0,380,1330,547,0,93,517,160,92,123034,249594,109119,0,2281843,30651339,7869584
f86fbf0d37e4,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,58329,HTTPS,6,1570890672,1570890703,16030300,16030102,1398,517,13,10145,15,2128,0,780,1398,640,0,142,1114,301,135,41521,110105,39351,0,2044794,30561938,7621537
fd31810146c8,9d304cf79a2c,13d35af5c06b,e323b826aa71,5228,58331,Unknown_TCP,6,1570890674,1570890706,f38b2b2d,8a3c6ab1,24,145,7,900,9,1287,0,129,808,278,0,143,1098,341,2187,3988882,27525388,9608788,0,466746,2309412,722069
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58337,HTTP,6,1570890715,1570890716,48545450,504f5354,236,562,8,4644,8,635,0,580,1448,676,0,79,562,184,85,45125,315448,103186,0,9893,43516,13293
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58338,HTTP,6,1570890725,1570890726,48545450,504f5354,236,562,8,4644,9,635,0,580,1448,676,0,71,562,175,61,52343,327168,108016,0,7192,39530,12254
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58339,HTTP,6,1570890735,1570890736,48545450,504f5354,236,562,8,4644,9,635,0,580,1448,676,0,71,562,175,26,41663,330522,109179,0,1293,4105,1357
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58340,HTTP,6,1570890738,1570890740,48545450,504f5354,236,563,16,16823,14,653,0,1051,1448,605,0,47,563,145,27,139227,2063868,498458,0,19742,221391,56707
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58341,HTTP,6,1570890746,1570890750,48545450,504f5354,236,563,23,26410,21,653,0,1148,1448,570,0,31,563,120,42,165381,3714601,756807,0,7514,96670,21685
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58342,HTTP,6,1570890769,1570890773,48545450,504f5354,236,563,24,26520,20,653,0,1105,1448,596,0,33,563,123,23,158906,3696789,737884,0,4946,53534,11505
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58343,HTTP,6,1570890774,1570890778,48545450,504f5354,236,563,15,14716,6,653,0,981,1448,663,0,109,563,206,25,167299,2276410,565124,0,242224,1437174,534408
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,80,58345,HTTP,6,1570890775,1570890778,48545450,504f5354,236,563,8,4852,7,653,0,606,1448,590,0,93,563,194,36,391030,3082884,1017528,0,22330,100831,36150
d63952a28d08,0704cfddbb5f,,,0,0,Unsupported,58,1570890664,1570890664,0,0,0,0,1,24,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54722,DNS,17,1570890664,1570890664,de4e8180,de4e0100,120,40,1,120,1,40,120,120,120,0,40,40,40,0,59824,59824,59824,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,61790,DNS,17,1570890664,1570890664,a7c68180,a7c60100,161,32,1,161,1,32,161,161,161,0,32,32,32,0,36079,36079,36079,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,56115,DNS,17,1570890664,1570890665,ec3a8180,ec3a0100,262,43,1,262,1,43,262,262,262,0,43,43,43,0,68956,68956,68956,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,60131,DNS,17,1570890664,1570890665,cf168180,cf160100,182,31,1,182,1,31,182,182,182,0,31,31,31,0,125622,125622,125622,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49216,DNS,17,1570890665,1570890666,90e38180,90e30100,222,48,1,222,1,48,222,222,222,0,48,48,48,0,66555,66555,66555,0,0,0,0,0
89d5bf5b39f9,30d4de99795b,ebd1a7fa8544,e323b826aa71,67,68,DHCP,17,1570890664,1570890666,0,1010600,0,300,0,0,2,600,0,0,0,0,300,300,300,0,0,0,0,0,0,1088844,2177688,1088844
518e488fc002,f3f2f9b2224f,,,0,0,Unsupported,58,1570890665,1570890666,0,0,0,0,2,136,0,0,68,68,68,0,0,0,0,0,0,542774,1085549,542774,0,0,0,0
9d304cf79a2c,84f1c8066729,e323b826aa71,13d35af5c06b,68,67,DHCP,17,1570890664,1570890666,2010600,0,300,0,2,600,0,0,300,300,300,0,0,0,0,0,0,1090862,2181724,1090862,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,63035,DNS,17,1570890673,1570890673,bbff8180,bbff0100,77,37,1,77,1,37,77,77,77,0,37,37,37,0,57549,57549,57549,0,0,0,0,0
fe37c38290da,f3f2f9b2224f,,,0,0,Unsupported,58,1570890664,1570890674,0,0,0,0,3,16,0,0,0,5,8,4,0,0,0,0,0,3311905,4978272,2341886,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54149,DNS,17,1570890675,1570890675,69678180,69670100,83,53,1,83,1,53,83,83,83,0,53,53,53,0,35602,35602,35602,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,51118,DNS,17,1570890678,1570890678,ceb78180,ceb70100,135,40,1,135,1,40,135,135,135,0,40,40,40,0,74536,74536,74536,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,50515,DNS,17,1570890664,1570890735,01b38180,01b30100,34,34,2,68,2,68,34,34,34,0,34,34,34,0,344,912,1480,568,0,35526572,71053144,35526572
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,55957,DNS,17,1570890664,1570890735,6c128183,6c120100,37,37,2,74,2,74,37,37,37,0,37,37,37,0,459,990,1522,532,0,35526160,71052320,35526160
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,53078,DNS,17,1570890664,1570890735,f7938183,f7930100,39,39,2,78,2,78,39,39,39,0,39,39,39,0,189,1103,2017,914,0,35526870,71053740,35526870
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,56220,DNS,17,1570890664,1570890735,923b8183,923b0100,100,36,2,200,2,72,100,100,100,0,36,36,36,0,40107,40449,40791,342,0,35506976,71013953,35506976
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,64587,DNS,17,1570890664,1570890763,93758183,93750100,100,36,2,200,2,72,100,100,100,0,36,36,36,0,37647,47170,56692,9522,0,49221514,98443028,49221514
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59689,DNS,17,1570890775,1570890775,43898180,43890100,202,36,1,202,1,36,202,202,202,0,36,36,36,0,66561,66561,66561,0,0,0,0,0
8d158b5fade3,9d304cf79a2c,594cbdb38e7d,e323b826aa71,5353,5353,mDNS,17,1570890664,1570890785,0,0,112,0,13,2783,0,0,83,214,482,110,0,0,0,0,0,9329352,81128168,21903833,0,0,0,0
b1b6da448e9d,f3f2f9b2224f,,,5353,5353,mDNS,17,1570890664,1570890785,0,0,112,0,15,3330,0,0,83,222,482,107,0,0,0,0,0,8085348,81128710,20627893,0,0,0,0
4a528b3a57c4,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,58344,HTTPS,6,1570890775,1570890980,16030300,16030102,1398,517,32,16450,32,7394,0,514,1398,637,0,231,1398,404,82,5772367,178840205,31089368,0,629372,17882245,3106548
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570898077,1570898077,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570902337,1570902337,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570904860,1570905091,0,0,0,0,6,48,0,0,8,8,8,0,0,0,0,0,0,38506666,112640002,37935710,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570905312,1570905312,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570905737,1570905737,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570906597,1570906597,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570908276,1570908276,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570911840,1570911840,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570915772,1570915772,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570919704,1570919704,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570922981,1570922981,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570926913,1570926913,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570930845,1570930845,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570935105,1570935105,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570938709,1570938709,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570942642,1570942642,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570946246,1570946246,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570950178,1570950178,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570954110,1570954110,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570957715,1570957715,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570961319,1570961319,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570965251,1570965251,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570969184,1570969184,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570973443,1570973443,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570977048,1570977048,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570980652,1570980652,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1570984257,1570984257,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59760,DNS_TCP,6,1570984830,1570984830,00b694bf,001f94bf,184,33,4,184,5,33,0,46,184,80,0,7,33,13,267,26840,106484,45982,0,13102,33984,15824
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59761,DNS_TCP,6,1570984830,1570984830,00a1c7d7,0020c7d7,163,34,4,163,5,34,0,41,163,71,0,7,34,14,256,26826,106245,45853,0,46507,196829,76301
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59778,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1015,1015,1015,0,0,18400,36801,18400
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59779,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,514,514,514,0,0,17799,35598,17799
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59780,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,705,705,705,0,0,28216,56432,28216
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59781,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,921,921,921,0,0,28092,56185,28092
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59782,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,303,303,303,0,0,11900,23799,11900
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59783,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,183,183,183,0,0,10796,21592,10796
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59784,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,226,226,226,0,0,10054,20108,10054
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59785,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,265,265,265,0,0,9553,19106,9553
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59786,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,413,413,413,0,0,9476,18952,9476
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59787,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,560,560,560,0,0,9410,18819,9410
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59788,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,210,210,210,0,0,9650,19299,9650
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59789,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,354,354,354,0,0,9578,19155,9578
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59790,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,304,304,304,0,0,9137,18274,9137
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59791,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,451,451,451,0,0,9053,18106,9053
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59792,No_Payload,6,1570984831,1570984831,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,588,588,588,0,0,8974,17949,8974
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59765,DNS_TCP,6,1570984831,1570984831,002f5303,001f5303,49,33,4,49,4,33,0,12,49,21,0,8,33,14,111,9038,35434,15240,0,12593,44857,18711
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59766,DNS_TCP,6,1570984831,1570984831,005dae65,0029ae65,95,43,4,95,4,43,0,24,95,41,0,11,43,19,81,10057,39151,16798,0,12494,44570,18644
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59767,DNS_TCP,6,1570984831,1570984831,0057440c,0023440c,89,37,4,89,4,37,0,22,89,39,0,9,37,16,82,11036,43441,18709,0,12360,42897,17706
